age,week_of_year,sessions,time_spent_hours,videos_watched,quiz_attempts,assignments_submitted,forum_posts,avg_quiz_score,attendance_rate,completion_status,final_score,country_region_Africa,country_region_Americas,country_region_Asia,country_region_Europe,country_region_Oceania,device_type_Laptop,device_type_Mobile,device_type_Tablet,education_background_Graduate,education_background_HighSchool,education_background_Undergrad,education_background_WorkingPro,course_level_Advanced,course_level_Beginner,course_level_Intermediate,course_category_Business,course_category_Data,course_category_Design,course_category_Marketing,course_category_Programming
0.6728016528722999,0.49333655596543446,-1.2170685905450362,-0.27867724158706264,-0.8622195046708896,-0.3697499478728245,-0.9308759270278464,-0.3449330538938356,1.1675784634927637,-2.3771311742313577,0.0,84.9,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
-0.2306018286972394,0.025986728146386848,-0.43631961138029113,-1.2725817250492208,0.49385487776506154,2.0001462571380317,-1.4584204302814086,-0.3449330538938356,0.32902757131421473,-0.7795935507386368,0.0,58.5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0.3114402602444842,-0.6416558830236812,0.5675005046886668,0.9250515217171069,1.5787143837138224,-0.3697499478728245,2.234391092493527,0.667686889318945,0.47128174052307614,0.4690565457844092,1.0,93.5,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1.2148437418140234,-0.5081273607896676,1.4597850523055182,-0.44432798883075564,1.171892068983037,1.2101808554677465,-0.40333142377428416,-0.3449330538938356,-0.015377259401974562,1.42390661959615,0.0,70.7,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
-1.3146860065806867,-0.04077753297061996,-1.4401397274492491,2.0625199861237986,-0.9300232237926871,-0.7647326487079672,1.1793020859864025,-0.3449330538938356,-0.165118490148144,1.3688191153377802,1.0,81.3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
-0.2306018286972394,1.4280362116035297,1.4597850523055182,-1.5265795374895499,2.1211441366882027,0.8151981546326036,-0.40333142377428416,0.667686889318945,0.8007124481646483,0.08344401597582114,1.0,70.6,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0.3114402602444842,-1.042241449725722,2.3520695999223697,-1.1069309778055276,0.15483628215607376,1.2101808554677465,-0.40333142377428416,-0.3449330538938356,-0.7266481054462794,-0.04509349396037487,1.0,79.7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.49212095655839205,-0.8419486663747016,1.0136427784970925,-0.9633669968609937,1.2396957881048347,0.42021545379746095,0.12421307947927805,0.667686889318945,0.6884065251050212,0.8546690755929962,0.0,69.6,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0.13075956393057633,-0.708420144140688,-1.2170685905450362,0.8367044565204705,-0.5910046281836994,0.8151981546326036,0.6517575827328402,0.667686889318945,0.07446747904572731,0.8822128277221811,1.0,90.7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
-0.5919632213250552,0.49333655596543446,-1.1055330220929298,0.09679778549864178,-0.9300232237926871,-0.3697499478728245,-0.9308759270278464,-1.3575529971066163,-0.8988505208043746,0.5975940557206052,0.0,58.2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
-0.2306018286972394,-0.04077753297061996,1.3482494838534118,0.5054029620330844,0.6972660351304542,0.025232752962318198,0.6517575827328402,-0.3449330538938356,1.6542374634178145,-0.2470810095743972,1.0,97.2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
-0.9533246139528708,-0.7751844052576948,-0.10171290602397184,-0.598935352924869,-0.6588083473054969,1.605163556302889,0.12421307947927805,0.667686889318945,0.456307617448459,-1.8354373823573888,1.0,71.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0.6728016528722999,-0.7751844052576948,0.7905716415928796,-0.10198311119378993,1.64651810283562,-0.7647326487079672,0.12421307947927805,1.6803068325317259,0.22420870979189675,0.14771277094391916,1.0,96.3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-0.9533246139528708,0.8271578615504684,1.6828561892097311,1.278439782503652,2.527966451418988,-0.7647326487079672,0.12421307947927805,0.667686889318945,-0.007890197864666515,-0.5776060351246145,1.0,98.5,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
-0.5919632213250552,1.695093256071557,-0.43631961138029113,-0.12406987749294891,0.561658596886859,2.3951289579731747,2.234391092493527,1.6803068325317259,-0.022864320939283672,-0.5684247844148862,1.0,87.7,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
-1.4953667028945945,0.22627951149740727,1.0136427784970925,0.4612294294347661,0.29044372039966887,-0.7647326487079672,1.1793020859864025,0.667686889318945,-0.7715704746701304,0.09262526668554943,0.0,72.9,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.772643917638963,0.09275098926339365,0.23289379933234747,-0.9191934642626756,-0.5232009090619018,0.8151981546326036,2.234391092493527,0.667686889318945,0.14933809441881205,0.974025334819464,0.0,71.7,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
-1.4953667028945945,0.29304377261441406,0.23289379933234747,1.874782472580947,-0.18418231345291403,-0.3697499478728245,0.12421307947927805,1.6803068325317259,-1.3855095207294252,-0.1552685024771143,0.0,64.3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
-0.5919632213250552,-0.17430605520463355,-0.5478551798323976,-0.720412567570244,-0.9978269429144847,1.605163556302889,0.6517575827328402,1.6803068325317259,0.3739499405380662,-1.009124818481844,0.0,58.8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.772643917638963,1.0274506449014889,2.01746289456605,0.15201470124653946,0.7650697542522518,-0.7647326487079672,-1.9859649335349707,-0.3449330538938356,-0.7041869208343542,0.14771277094391916,1.0,71.1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
-0.04992113238333154,-0.8419486663747016,0.7905716415928796,-0.8418897822156188,0.3582474395214664,0.025232752962318198,-0.40333142377428416,0.667686889318945,0.6434841558811708,1.010750337658377,1.0,81.1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
-1.3146860065806867,1.4280362116035297,-0.10171290602397184,-0.9523236137114142,0.561658596886859,0.025232752962318198,1.1793020859864025,-1.3575529971066163,-1.617608428385988,0.7904003206248992,0.0,62.8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
-1.1340053102667786,-1.2425342330767424,-0.6593907482845041,-0.9854537631601527,-0.6588083473054969,0.8151981546326036,-0.40333142377428416,0.667686889318945,0.7557900789407979,-1.3212873426126057,0.0,64.2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
0.6728016528722999,-1.2425342330767424,0.6790360731407732,-1.029627295758471,0.29044372039966887,-0.3697499478728245,-0.40333142377428416,0.667686889318945,0.08195454058303536,0.23034402733147374,0.0,76.8,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0.13075956393057633,-1.309298494193749,-1.1055330220929298,0.16305808439611874,-0.5232009090619018,-1.15971534954311,1.1793020859864025,-0.3449330538938356,-0.19506673629737833,-1.5140936075168987,0.0,70.7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
-0.2306018286972394,-0.5081273607896676,0.3444293677844539,0.5054029620330844,1.4431069454702272,-0.7647326487079672,0.12421307947927805,0.667686889318945,-1.3630483361174996,-0.595968536544071,0.0,68.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1.5762051344418393,0.626865078199448,0.7905716415928796,0.2624485327423348,0.561658596886859,0.8151981546326036,-0.9308759270278464,-1.3575529971066163,0.33651463285152383,-0.06345599537983145,1.0,77.5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
-1.4953667028945945,-1.5095912775447695,-1.2170685905450362,0.8919213722683682,-1.6080604150106628,2.0001462571380317,1.7068465892399647,0.667686889318945,-1.2657165361324896,1.42390661959615,0.0,61.1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
2.4796086160113786,1.2277434282525093,1.125178346949199,-0.31180739103580113,1.2396957881048347,0.42021545379746095,0.6517575827328402,-0.3449330538938356,0.2915922636276724,0.7536753177859861,0.0,70.4,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0.6728016528722999,0.7603936004334617,-0.43631961138029113,0.00845072030200542,-0.11637859433111647,-1.5546980503782526,-1.4584204302814086,-0.3449330538938356,2.4778142325217463,1.1576503490140297,1.0,90.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
-1.4953667028945945,-0.7751844052576948,-0.7709263167366105,-0.20137355954000577,-0.7266120664272945,0.025232752962318198,0.6517575827328402,-0.3449330538938356,0.5835876635827032,-1.2111123340958663,1.0,74.3,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
-1.4953667028945945,1.0942149060184958,-0.7709263167366105,-0.6762390349719258,-0.11637859433111647,-0.3697499478728245,0.12421307947927805,0.667686889318945,-0.1201961209242936,-0.36643726880086386,0.0,67.5,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0.13075956393057633,0.6936293393164549,0.5675005046886668,1.6870449590380945,0.9006771924958469,-0.7647326487079672,-0.9308759270278464,-1.3575529971066163,-0.5020362593270252,-0.8254998042872782,1.0,72.9,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
-0.2306018286972394,-0.17430605520463355,-1.1055330220929298,-0.7535427170189825,-0.11637859433111647,-0.3697499478728245,-0.9308759270278464,-1.3575529971066163,1.9612069864474615,1.42390661959615,1.0,94.6,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1.5762051344418393,-1.2425342330767424,2.240534031470263,-0.12406987749294891,2.0533404175664054,0.8151981546326036,-0.40333142377428416,-0.3449330538938356,1.8863363710743768,1.3229128617891388,1.0,96.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.8534823491862078,-0.37459883855565396,0.7905716415928796,-1.1621478935534253,0.6294623160086567,-1.5546980503782526,1.7068465892399647,-0.3449330538938356,-0.15763142861083596,-0.37561851951059216,0.0,78.1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
2.118247223383563,0.35980803373142084,-0.5478551798323976,-0.554761820326551,-0.8622195046708896,-1.15971534954311,0.6517575827328402,-0.3449330538938356,0.3440016943888319,1.10256284475566,1.0,81.8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.04992113238333154,-1.309298494193749,-0.3247840429281847,-0.5878919697752895,0.49385487776506154,0.42021545379746095,1.7068465892399647,0.667686889318945,-0.734135166983588,1.0933815940459317,0.0,68.9,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.41128252501114726,0.6936293393164549,0.12135823088024103,-0.26763385843748294,0.9006771924958469,1.2101808554677465,0.6517575827328402,1.6803068325317259,-0.4571138901031748,0.35888153726766975,0.0,68.4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0.49212095655839205,0.15951525038040046,0.23289379933234747,0.0636676360499031,1.171892068983037,-1.15971534954311,-1.4584204302814086,-0.3449330538938356,-0.6517774900731947,-0.5225185308662448,0.0,80.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
-0.772643917638963,-1.4428270164277628,0.4559649362365603,-0.8087596327668801,0.0870325630342762,-0.3697499478728245,-0.40333142377428416,-0.3449330538938356,0.6135359097319365,0.3221565344287566,1.0,80.9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1.2148437418140234,-0.04077753297061996,0.6790360731407732,0.11888455179780076,1.3074995072266322,0.42021545379746095,0.12421307947927805,-0.3449330538938356,-1.3331000899682657,0.9373003319805508,0.0,67.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
-0.9533246139528708,-0.9087129274917084,0.009822662428134597,-0.5658052034761305,0.561658596886859,-0.3697499478728245,-0.40333142377428416,-0.3449330538938356,-0.5993680593120357,1.42390661959615,0.0,63.5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
2.118247223383563,-0.7751844052576948,0.12135823088024103,-0.9191934642626756,0.3582474395214664,-0.7647326487079672,1.7068465892399647,-0.3449330538938356,1.4595738634477946,0.09262526668554943,0.0,65.7,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1.937566527069655,0.025986728146386848,2.128998463018157,-0.720412567570244,1.3753032263484297,-1.15971534954311,-0.40333142377428416,1.6803068325317259,0.6434841558811708,0.5975940557206052,1.0,92.3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0.13075956393057633,-0.8419486663747016,-0.6593907482845041,0.8698346059692091,-0.9300232237926871,-0.3697499478728245,0.12421307947927805,1.6803068325317259,1.0028631096719773,-1.8354373823573888,1.0,83.4,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
-0.2306018286972394,0.025986728146386848,1.0136427784970925,-0.6099787360744486,0.15483628215607376,-0.7647326487079672,-0.9308759270278464,0.667686889318945,1.38470324807471,0.6526815599789749,0.0,78.6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.3114402602444842,-1.4428270164277628,-0.3247840429281847,0.24036176644317542,-0.6588083473054969,0.42021545379746095,-0.40333142377428416,-0.3449330538938356,-1.9994485667887196,-1.110118576288855,0.0,53.7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
-1.4953667028945945,0.4265722948484277,-0.43631961138029113,-0.20137355954000577,0.15483628215607376,-0.7647326487079672,-0.40333142377428416,0.667686889318945,-0.6742386746851204,1.3229128617891388,0.0,58.7,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.49212095655839205,1.2277434282525093,-0.8824618851887169,-0.7866728664677212,-0.6588083473054969,0.42021545379746095,-1.9859649335349707,0.667686889318945,0.8381477558511906,0.17525652307310402,1.0,86.7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
-0.772643917638963,-0.7751844052576948,-1.4401397274492491,0.8587912228196295,-1.3368455385234725,-0.3697499478728245,0.6517575827328402,-0.3449330538938356,-0.7640834131328218,-0.45824977589814675,0.0,73.7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
1.2148437418140234,-1.5095912775447695,-0.8824618851887169,-0.6762390349719258,-1.6080604150106628,0.42021545379746095,0.6517575827328402,-0.3449330538938356,-0.6892127977597371,-1.844618633067117,0.0,53.2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
-1.4953667028945945,-0.8419486663747016,0.7905716415928796,-0.1351132606425286,1.036284630739442,-0.3697499478728245,-1.4584204302814086,-1.3575529971066163,0.26164401747843913,0.09262526668554943,1.0,81.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
-0.5919632213250552,0.49333655596543446,0.23289379933234747,-1.4382324722929138,0.426051158643264,1.2101808554677465,0.6517575827328402,-0.3449330538938356,-1.2507424130578724,-0.9723998156429308,0.0,50.8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
0.49212095655839205,-0.17430605520463355,0.23289379933234747,0.9250515217171069,-0.5910046281836994,2.7901116588083172,1.1793020859864025,-0.3449330538938356,1.8563881249251435,0.9005753291416376,1.0,95.8,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
-1.4953667028945945,1.0274506449014889,0.7905716415928796,-0.7866728664677212,-0.6588083473054969,0.42021545379746095,0.12421307947927805,-0.3449330538938356,0.8456348173884998,1.42390661959615,1.0,80.9,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1.7568858307557471,1.2945076893695162,-0.3247840429281847,-0.57684858662571,-0.8622195046708896,0.025232752962318198,0.12421307947927805,-0.3449330538938356,0.0220580482845678,-0.8163185535775499,0.0,69.4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0.3114402602444842,0.22627951149740727,-1.2170685905450362,-0.742499333869403,-0.5232009090619018,-1.5546980503782526,-0.40333142377428416,0.667686889318945,-0.21752792090930353,-2.0466061486811395,0.0,50.1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0.6728016528722999,-0.9754771886087152,1.2367139154013054,2.1508670513204353,0.561658596886859,0.025232752962318198,1.1793020859864025,1.6803068325317259,0.8830701250750421,-0.3939810209300487,1.0,93.3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0.49212095655839205,-0.17430605520463355,-1.5516752959013556,-0.6320655023736077,-0.6588083473054969,0.42021545379746095,-0.9308759270278464,0.667686889318945,0.8081995097019574,-0.8805873085456479,0.0,74.4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1.937566527069655,1.2945076893695162,-0.10171290602397184,1.3557434645507085,1.036284630739442,-0.3697499478728245,-0.40333142377428416,1.6803068325317259,1.684185709567049,-0.660237291512169,0.0,76.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
-0.04992113238333154,0.626865078199448,-0.6593907482845041,2.1619104344700144,-0.11637859433111647,2.7901116588083172,0.12421307947927805,-0.3449330538938356,0.49374292513500134,-0.18281225460629916,0.0,78.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1.3955244381279315,-0.37459883855565396,2.240534031470263,-0.8639765485147779,1.036284630739442,1.605163556302889,0.6517575827328402,0.667686889318945,-1.917090889878327,0.41396904152603947,0.0,70.3,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
-1.4953667028945945,0.5601008170824413,-0.43631961138029113,-1.736403817331561,-1.6080604150106628,0.8151981546326036,0.6517575827328402,1.6803068325317259,0.5835876635827032,0.4598752950746809,0.0,62.5,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1.7568858307557471,0.6936293393164549,-0.7709263167366105,-0.8308463990660394,-0.794415785549092,-0.3697499478728245,-1.4584204302814086,0.667686889318945,-0.6892127977597371,-2.0190623965519543,1.0,80.6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0.49212095655839205,-1.6431197997787832,0.9021072100449861,-1.3719721733954364,-0.9300232237926871,-0.3697499478728245,-1.9859649335349707,-0.3449330538938356,-0.34480796704354777,0.8454878248832689,0.0,61.4,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
-0.04992113238333154,0.29304377261441406,-0.6593907482845041,-0.09093972804421062,-0.3875934708183067,0.42021545379746095,0.12421307947927805,-0.3449330538938356,0.3889240636126823,-0.752049798609452,0.0,80.5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
0.13075956393057633,1.695093256071557,-1.1055330220929298,-1.2284081924509025,-1.4724529767670675,-0.7647326487079672,-0.40333142377428416,-1.3575529971066163,-2.3213922128929845,-0.6510560408024407,0.0,54.7,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
0.6728016528722999,-0.10754179408762676,-0.9939974536408234,0.32870883163981174,-0.6588083473054969,-0.7647326487079672,-0.9308759270278464,-0.3449330538938356,-0.9587470131028422,-1.6701748695822796,0.0,67.6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1.2148437418140234,1.361271950486523,-0.21324847447607828,-0.4885015214290736,0.7650697542522518,0.8151981546326036,-0.9308759270278464,-1.3575529971066163,-1.0186435054013103,-2.1384186557784224,0.0,59.8,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
0.8534823491862078,-0.5081273607896676,1.125178346949199,0.7483573913238342,0.6294623160086567,0.8151981546326036,-0.40333142377428416,-0.3449330538938356,1.1076819711942962,-1.486549855387714,1.0,90.2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
0.13075956393057633,0.626865078199448,0.23289379933234747,-0.12406987749294891,0.7650697542522518,0.42021545379746095,-1.4584204302814086,-0.3449330538938356,0.9279924942988925,1.42390661959615,0.0,72.7,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0.3114402602444842,1.4280362116035297,-0.6593907482845041,0.3066220653406528,0.2226400012778713,-1.15971534954311,0.12421307947927805,-0.3449330538938356,-2.2914439667437505,-2.386312424941086,0.0,38.6,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
-0.41128252501114726,-1.6431197997787832,0.6790360731407732,1.874782472580947,0.9684809116176444,0.8151981546326036,-0.40333142377428416,-1.3575529971066163,-1.3630483361174996,-0.9264935620942893,0.0,69.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
0.49212095655839205,0.025986728146386848,0.12135823088024103,-1.0406706789080504,-0.18418231345291403,-0.3697499478728245,-0.40333142377428416,-0.3449330538938356,0.2990793251649815,-0.00836849112146172,0.0,61.7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
-1.4953667028945945,-0.04077753297061996,-0.5478551798323976,-0.43328460568117594,-0.9300232237926871,0.42021545379746095,-0.9308759270278464,-0.3449330538938356,-1.0186435054013103,-0.00836849112146172,0.0,61.8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
-0.5919632213250552,0.15951525038040046,0.5675005046886668,-0.7314559507198235,0.3582474395214664,-1.15971534954311,-0.9308759270278464,-1.3575529971066163,-0.2325020439839207,-1.550818610355812,0.0,68.8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
-1.4953667028945945,0.6936293393164549,-0.3247840429281847,-1.3940589396945955,0.15483628215607376,0.42021545379746095,1.1793020859864025,-0.3449330538938356,-0.2998855978196968,-0.5684247844148862,0.0,77.6,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
0.6728016528722999,-0.8419486663747016,0.23289379933234747,-0.6099787360744486,0.426051158643264,-0.7647326487079672,0.6517575827328402,-0.3449330538938356,-0.4196785824166325,1.065837841916747,0.0,62.7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1.2148437418140234,-0.4413630996726608,2.686676305278689,-0.43328460568117594,2.527966451418988,0.8151981546326036,-0.40333142377428416,-0.3449330538938356,0.6060488481946285,0.05590026384663629,1.0,81.3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-0.5919632213250552,-1.1757699719597356,0.23289379933234747,1.3999169971490266,-0.794415785549092,0.8151981546326036,-0.9308759270278464,-0.3449330538938356,1.594340971119347,1.2861878589502256,1.0,100.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
-0.2306018286972394,-1.6431197997787832,-0.43631961138029113,-1.2063214261517434,-0.7266120664272945,0.025232752962318198,0.12421307947927805,0.667686889318945,0.044519232896493004,0.08344401597582114,0.0,65.1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1.2148437418140234,-0.3078345774386472,-0.8824618851887169,-0.12406987749294891,0.0870325630342762,0.025232752962318198,1.1793020859864025,-0.3449330538938356,-1.4079707053413506,0.9373003319805508,0.0,78.9,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1.0341630455001156,-1.6431197997787832,-1.7747464328055684,-0.908150081113096,-1.6080604150106628,-2.3446634520485383,-0.9308759270278464,0.667686889318945,0.24666989440382198,-0.7153247957705388,0.0,61.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
-0.41128252501114726,1.4280362116035297,-0.7709263167366105,-0.9412802305618347,-1.1334343811580798,-0.3697499478728245,-1.4584204302814086,-0.3449330538938356,-2.081806243699113,-1.6609936188725514,0.0,44.8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
